id_mutation;code_commune;annee;valeur_fonciere;type_local;surface_reelle_bati;nombre_pieces_principales;prix_m2
2020-815012;75101;2020;1539000.0;Appartement;99.0;3.0;15545.454545454546
2020-815013;75103;2020;800000.0;Appartement;60.0;4.0;13333.333333333334
2020-815014;75103;2020;290000.0;Appartement;25.0;1.0;11600.0
2020-815016;75103;2020;460566.03;Appartement;38.0;2.0;12120.158684210526
2020-815018;75103;2020;336000.0;Appartement;35.0;1.0;9600.0
2020-815020;75103;2020;625000.0;Appartement;45.0;3.0;13888.888888888889
2020-815021;75103;2020;100.0;Appartement;32.0;2.0;3.125
2020-815023;75108;2020;339000.0;Appartement;10.0;1.0;33900.0
2020-815024;75108;2020;1770000.0;Appartement;146.0;5.0;12123.287671232876
2020-815026;75108;2020;546880.0;Appartement;52.0;2.0;10516.923076923076
2020-815027;75101;2020;333000.0;Appartement;27.0;2.0;12333.333333333334
2020-815030;75101;2020;300000.0;Appartement;30.0;1.0;10000.0
2020-815031;75108;2020;1132200.0;Appartement;82.0;3.0;13807.317073170732
2020-815032;75108;2020;420000.0;Appartement;36.0;2.0;11666.666666666666
2020-815035;75103;2020;379349.0;Appartement;36.0;2.0;10537.472222222223
2020-815036;75103;2020;863000.0;Appartement;67.0;2.0;12880.597014925374
2020-815039;75103;2020;210000.0;Appartement;19.0;1.0;11052.631578947368
2020-815042;75103;2020;656000.0;Appartement;36.0;2.0;18222.222222222223
2020-815045;75108;2020;398260.0;Appartement;145.0;5.0;2746.6206896551726
2020-815046;75101;2020;2900000.0;Appartement;90.0;3.0;32222.222222222223
2020-815047;75101;2020;640000.0;Appartement;56.0;2.0;11428.57142857143
2020-815048;75103;2020;651000.0;Appartement;43.0;3.0;15139.53488372093
2020-815050;75108;2020;21000000.0;Appartement;7.0;1.0;3000000.0
2020-815050;75108;2020;21000000.0;Appartement;6.0;1.0;3500000.0
2020-815050;75108;2020;21000000.0;Appartement;26.0;1.0;807692.3076923077
2020-815051;75103;2020;503500.0;Appartement;37.0;3.0;13608.108108108108
2020-815052;75108;2020;1130000.0;Appartement;80.0;2.0;14125.0
2020-815053;75108;2020;1820000.0;Appartement;104.0;3.0;17500.0
2020-815055;75103;2020;261000.0;Appartement;23.0;1.0;11347.826086956522
2020-815059;75103;2020;2460000.0;Appartement;200.0;6.0;12300.0
2020-815060;75103;2020;365000.0;Appartement;7.0;1.0;52142.857142857145
2020-815060;75103;2020;365000.0;Appartement;24.0;2.0;15208.333333333334
2020-815061;75108;2020;2250000.0;Appartement;155.0;5.0;14516.129032258064
2020-815061;75108;2020;2250000.0;Appartement;25.0;1.0;90000.0
2020-815062;75103;2020;429480.0;Appartement;38.0;3.0;11302.105263157895
2020-815063;75108;2020;524742.25;Appartement;40.0;1.0;13118.55625
2020-815064;75108;2020;1587000.0;Appartement;90.0;3.0;17633.333333333332
2020-815065;75103;2020;595000.0;Appartement;49.0;2.0;12142.857142857143
2020-815066;75108;2020;255200.0;Appartement;22.0;1.0;11600.0
2020-815067;75103;2020;405405.0;Appartement;38.0;2.0;10668.552631578947
2020-815071;75108;2020;2605000.0;Appartement;179.0;5.0;14553.072625698323
2020-815072;75108;2020;2225507.8;Appartement;89.0;4.0;25005.705617977525
2020-815072;75108;2020;2225507.8;Appartement;86.0;4.0;25877.997674418602
2020-815073;75101;2020;150000.0;Appartement;14.0;1.0;10714.285714285714
2020-815074;75108;2020;7600.0;Appartement;30.0;2.0;253.33333333333334
2020-815075;75108;2020;570000.0;Appartement;52.0;3.0;10961.538461538461
2020-815078;75103;2020;305000.0;Appartement;27.0;1.0;11296.296296296296
2020-815079;75103;2020;746750.0;Appartement;63.0;3.0;11853.174603174602
2020-815081;75101;2020;741810.0;Appartement;112.0;3.0;6623.303571428572
2020-815081;75101;2020;741810.0;Appartement;55.0;3.0;13487.454545454546
2020-815083;75101;2020;350000.0;Appartement;32.0;3.0;10937.5
2020-815084;75101;2020;23707.5;Appartement;41.0;2.0;578.2317073170732
2020-815084;75101;2020;23707.5;Appartement;100.0;4.0;237.075
2020-815087;75108;2020;176000.0;Appartement;12.0;1.0;14666.666666666666
2020-815088;75101;2020;200000.0;Appartement;24.0;1.0;8333.333333333334
2020-815089;75101;2020;1903846.0;Appartement;135.0;4.0;14102.562962962964
2020-815091;75103;2020;1215000.0;Appartement;85.0;3.0;14294.117647058823
2020-815092;75103;2020;740000.0;Appartement;70.0;4.0;10571.42857142857
2020-815093;75108;2020;2086500.0;Appartement;39.0;1.0;53500.0
2020-815093;75108;2020;2086500.0;Appartement;185.0;6.0;11278.378378378378
2020-815094;75108;2020;8000.0;Appartement;27.0;3.0;296.2962962962963
2020-815096;75103;2020;723500.0;Appartement;56.0;2.0;12919.642857142857
2020-815097;75103;2020;80000.0;Appartement;51.0;2.0;1568.6274509803923
2020-815098;75108;2020;840000.0;Appartement;51.0;2.0;16470.58823529412
2020-815099;75103;2020;1065000.0;Appartement;78.0;3.0;13653.846153846154
2020-815100;75108;2020;547770.0;Appartement;51.0;3.0;10740.588235294117
2020-815102;75103;2020;756500.0;Appartement;54.0;3.0;14009.25925925926
2020-815103;75103;2020;420000.0;Appartement;33.0;2.0;12727.272727272728
2020-815105;75101;2020;270476.0;Appartement;20.0;1.0;13523.8
2020-815106;75108;2020;250000.0;Appartement;16.0;1.0;15625.0
2020-815107;75103;2020;780000.0;Appartement;78.0;3.0;10000.0
2020-815110;75108;2020;1050000.0;Appartement;36.0;2.0;29166.666666666668
2020-815111;75108;2020;1639500.0;Appartement;77.0;3.0;21292.20779220779
2020-815113;75108;2020;531800.0;Appartement;6.0;3.0;88633.33333333333
2020-815117;75108;2020;1234880.0;Appartement;94.0;4.0;13137.021276595744
2020-815118;75103;2020;343200.0;Appartement;22.0;2.0;15600.0
2020-815119;75108;2020;1010000.0;Appartement;90.0;3.0;11222.222222222223
2020-815121;75103;2020;1000.0;Appartement;37.0;2.0;27.027027027027028
2020-815121;75103;2020;1000.0;Appartement;51.0;2.0;19.607843137254903
2020-815121;75103;2020;1000.0;Appartement;40.0;2.0;25.0
2020-815124;75108;2020;422000.0;Appartement;20.0;1.0;21100.0
2020-815125;75101;2020;310000.0;Appartement;20.0;2.0;15500.0
2020-815127;75103;2020;283960.0;Appartement;20.0;1.0;14198.0
2020-815128;75108;2020;255000.0;Appartement;13.0;1.0;19615.384615384617
2020-815128;75108;2020;255000.0;Appartement;23.0;2.0;11086.95652173913
2020-815130;75108;2020;460000.0;Appartement;36.0;2.0;12777.777777777777
2020-815131;75108;2020;183000.0;Appartement;21.0;2.0;8714.285714285714
2020-815132;75103;2020;495900.0;Appartement;36.0;1.0;13775.0
2020-815133;75108;2020;207600.0;Appartement;18.0;1.0;11533.333333333334
2020-815134;75101;2020;644000.0;Appartement;52.0;2.0;12384.615384615385
2020-815135;75108;2020;455500.0;Appartement;36.0;2.0;12652.777777777777
2020-815136;75103;2020;345000.0;Appartement;42.0;1.0;8214.285714285714
2020-815137;75103;2020;14000.0;Appartement;51.0;1.0;274.5098039215686
2020-815141;75101;2020;12000.0;Appartement;70.0;3.0;171.42857142857142
2020-815142;75103;2020;280000.0;Appartement;19.0;1.0;14736.842105263158
2020-815143;75101;2020;300000.0;Appartement;27.0;1.0;11111.111111111111
2020-815147;75108;2020;369720.0;Appartement;28.0;1.0;13204.285714285714
2020-815149;75103;2020;78957.0;Appartement;7.0;1.0;11279.57142857143
2020-815150;75101;2020;243000.0;Appartement;19.0;1.0;12789.473684210527
2020-815152;75101;2020;380000.0;Appartement;25.0;1.0;15200.0
2020-815154;75108;2020;2200000.0;Appartement;190.0;5.0;11578.947368421053
2020-815155;75103;2020;510000.0;Appartement;49.0;2.0;10408.163265306122
2020-815156;75108;2020;1200000.0;Appartement;169.0;5.0;7100.591715976331
2020-815157;75103;2020;410000.0;Appartement;35.0;2.0;11714.285714285714
2020-815158;75103;2020;513640.0;Appartement;37.0;1.0;13882.162162162162
2020-815159;75103;2020;261685.0;Appartement;43.0;2.0;6085.697674418605
2020-815160;75108;2020;1600000.0;Appartement;90.0;3.0;17777.777777777777
2020-815161;75108;2020;1375000.0;Appartement;117.0;5.0;11752.136752136752
2020-815162;75103;2020;374000.0;Appartement;35.0;1.0;10685.714285714286
2020-815163;75101;2020;880794.0;Appartement;56.0;2.0;15728.464285714286
2020-815164;75103;2020;309000.0;Appartement;25.0;2.0;12360.0
2020-815166;75101;2020;615000.0;Appartement;44.0;3.0;13977.272727272728
2020-815167;75101;2020;395000.0;Appartement;32.0;1.0;12343.75
2020-815169;75103;2020;266870.0;Appartement;20.0;1.0;13343.5
2020-815170;75108;2020;865000.0;Appartement;60.0;2.0;14416.666666666666
2020-815171;75108;2020;2860000.0;Appartement;200.0;6.0;14300.0
2020-815172;75103;2020;452775.0;Appartement;27.0;1.0;16769.444444444445
2020-815173;75103;2020;822900.0;Appartement;67.0;3.0;12282.089552238805
2020-815174;75103;2020;288500.0;Appartement;18.0;1.0;16027.777777777777
2020-815175;75108;2020;630000.0;Appartement;50.0;3.0;12600.0
2020-815176;75108;2020;495000.0;Appartement;38.0;2.0;13026.315789473685
2020-815177;75103;2020;570000.0;Appartement;28.0;1.0;20357.14285714286
2020-815178;75101;2020;330000.0;Appartement;27.0;1.0;12222.222222222223
2020-815179;75103;2020;5000.0;Appartement;102.0;4.0;49.01960784313726
2020-815180;75108;2020;3261300.0;Appartement;150.0;3.0;21742.0
2020-815181;75103;2020;283000.0;Appartement;24.0;1.0;11791.666666666666
2020-815182;75108;2020;1440000.0;Appartement;113.0;5.0;12743.362831858407
2020-815183;75103;2020;356000.0;Appartement;29.0;2.0;12275.862068965518
2020-815184;75103;2020;3450000.0;Appartement;170.0;4.0;20294.117647058825
2020-815185;75108;2020;899000.0;Appartement;79.0;3.0;11379.746835443038
2020-815186;75103;2020;175000.0;Appartement;58.0;3.0;3017.2413793103447
2020-815188;75103;2020;254400.0;Appartement;26.0;1.0;9784.615384615385
2020-815189;75101;2020;2620000.0;Appartement;40.0;2.0;65500.0
2020-815189;75101;2020;2620000.0;Appartement;147.0;4.0;17823.12925170068
2020-815190;75101;2020;1545000.0;Appartement;103.0;3.0;15000.0
2020-815191;75101;2020;1447850.0;Appartement;60.0;3.0;24130.833333333332
2020-815193;75108;2020;20000.0;Appartement;130.0;6.0;153.84615384615384
2020-815194;75103;2020;830000.0;Appartement;70.0;3.0;11857.142857142857
2020-815196;75101;2020;381679.0;Appartement;30.0;1.0;12722.633333333333
2020-815197;75108;2020;1777000.0;Appartement;22.0;1.0;80772.72727272728
2020-815197;75108;2020;1777000.0;Appartement;121.0;4.0;14685.950413223141
2020-815198;75101;2020;315000.0;Appartement;20.0;2.0;15750.0
2020-815199;75108;2020;215500.0;Appartement;1.0;1.0;215500.0
2020-815200;75108;2020;3080000.0;Appartement;122.0;6.0;25245.90163934426
2020-815201;75108;2020;236000.0;Appartement;13.0;1.0;18153.846153846152
2020-815202;75103;2020;385000.0;Appartement;24.0;1.0;16041.666666666666
2020-815202;75103;2020;385000.0;Appartement;19.0;1.0;20263.157894736843
2020-815203;75103;2020;217500.0;Appartement;23.0;1.0;9456.521739130434
2020-815205;75103;2020;654500.0;Appartement;52.0;2.0;12586.538461538461
2020-815206;75103;2020;317000.0;Appartement;20.0;1.0;15850.0
2020-815207;75103;2020;428000.0;Appartement;33.0;2.0;12969.69696969697
2020-815208;75103;2020;1292610.0;Appartement;100.0;5.0;12926.1
2020-815210;75108;2020;795000.0;Appartement;90.0;2.0;8833.333333333334
2020-815210;75108;2020;795000.0;Appartement;14.0;1.0;56785.71428571428
2020-815211;75108;2020;964700.0;Appartement;80.0;3.0;12058.75
2020-815212;75101;2020;159000.0;Appartement;15.0;2.0;10600.0
2020-815213;75103;2020;550000.0;Appartement;40.0;2.0;13750.0
2020-815214;75108;2020;450000.0;Appartement;34.0;2.0;13235.29411764706
2020-815217;75103;2020;300000.0;Appartement;23.0;1.0;13043.478260869566
2020-815218;75103;2020;260000.0;Appartement;33.0;2.0;7878.787878787879
2020-815219;75103;2020;224450.0;Appartement;19.0;1.0;11813.157894736842
2020-815220;75103;2020;487000.0;Appartement;39.0;2.0;12487.179487179486
2020-815221;75108;2020;1095000.0;Appartement;87.0;3.0;12586.206896551725
2020-815223;75103;2020;70000.0;Appartement;110.0;4.0;636.3636363636364
2020-815224;75108;2020;1505000.0;Appartement;125.0;5.0;12040.0
2020-815225;75108;2020;737000.0;Appartement;47.0;2.0;15680.851063829787
2020-815227;75108;2020;322000.0;Appartement;24.0;1.0;13416.666666666666
2020-815228;75101;2020;1516460.0;Appartement;25.0;1.0;60658.4
2020-815228;75101;2020;1516460.0;Appartement;77.0;2.0;19694.285714285714
2020-815229;75108;2020;2885700.0;Appartement;156.0;4.0;18498.076923076922
2020-815231;75103;2020;1519500.0;Appartement;71.0;2.0;21401.408450704224
2020-815232;75103;2020;1391600.0;Appartement;85.0;2.0;16371.764705882353
2020-815233;75103;2020;620000.0;Appartement;48.0;2.0;12916.666666666666
2020-815234;75101;2020;1035000.0;Appartement;50.0;1.0;20700.0
2020-815235;75103;2020;618000.0;Appartement;36.0;2.0;17166.666666666668
2020-815236;75108;2020;455000.0;Appartement;37.0;2.0;12297.297297297297
2020-815237;75108;2020;220000.0;Appartement;28.0;1.0;7857.142857142857
2020-815239;75103;2020;390000.0;Appartement;30.0;1.0;13000.0
2020-815240;75103;2020;239990.0;Appartement;18.0;1.0;13332.777777777777
2020-815241;75108;2020;268000000.0;Appartement;26.0;2.0;10307692.307692308
2020-815241;75108;2020;268000000.0;Appartement;40.0;2.0;6700000.0
2020-815241;75108;2020;268000000.0;Appartement;37.0;3.0;7243243.243243244
2020-815241;75108;2020;268000000.0;Appartement;86.0;5.0;3116279.069767442
2020-815241;75108;2020;268000000.0;Appartement;83.0;3.0;3228915.6626506024
2020-815241;75108;2020;268000000.0;Appartement;39.0;3.0;6871794.871794872
2020-815241;75108;2020;268000000.0;Appartement;82.0;4.0;3268292.6829268294
2020-815241;75108;2020;268000000.0;Appartement;36.0;2.0;7444444.444444444
2020-815241;75108;2020;268000000.0;Appartement;34.0;2.0;7882352.94117647
2020-815241;75108;2020;268000000.0;Appartement;162.0;7.0;1654320.987654321
2020-815241;75108;2020;268000000.0;Appartement;79.0;5.0;3392405.0632911394
2020-815241;75108;2020;268000000.0;Appartement;102.0;5.0;2627450.9803921566
2020-815241;75108;2020;268000000.0;Appartement;32.0;1.0;8375000.0
2020-815241;75108;2020;268000000.0;Appartement;68.0;3.0;3941176.470588235
2020-815241;75108;2020;268000000.0;Appartement;66.0;3.0;4060606.0606060605
2020-815241;75108;2020;268000000.0;Appartement;42.0;2.0;6380952.380952381
2020-815241;75108;2020;268000000.0;Appartement;27.0;1.0;9925925.925925925
2020-815241;75108;2020;268000000.0;Appartement;43.0;3.0;6232558.139534884
2020-815241;75108;2020;268000000.0;Appartement;12.0;1.0;22333333.333333332
2020-815242;75108;2020;677500.0;Appartement;40.0;1.0;16937.5
2020-815244;75103;2020;390120.0;Appartement;38.0;2.0;10266.315789473685
2020-815248;75103;2020;378400.0;Appartement;30.0;1.0;12613.333333333334
2020-815250;75103;2020;670000.0;Appartement;60.0;3.0;11166.666666666666
2020-815251;75103;2020;860000.0;Appartement;73.0;3.0;11780.82191780822
2020-815251;75103;2020;860000.0;Appartement;63.0;3.0;13650.79365079365
2020-815252;75108;2020;100000.0;Appartement;16.0;2.0;6250.0
2020-815256;75108;2020;755000.0;Appartement;57.0;3.0;13245.61403508772
2020-815257;75108;2020;562630.0;Appartement;40.0;2.0;14065.75
2020-815258;75103;2020;950000.0;Appartement;69.0;3.0;13768.115942028986
2020-815259;75108;2020;1088670.0;Appartement;90.0;3.0;12096.333333333334
2020-815260;75108;2020;813000.0;Appartement;68.0;2.0;11955.882352941177
2020-815261;75108;2020;540000.0;Appartement;36.0;1.0;15000.0
2020-815263;75108;2020;600000.0;Appartement;50.0;2.0;12000.0
2020-815264;75101;2020;500000.0;Appartement;59.0;2.0;8474.57627118644
2020-815266;75103;2020;425000.0;Appartement;31.0;2.0;13709.677419354839
2020-815267;75103;2020;158000.0;Appartement;12.0;1.0;13166.666666666666
2020-815268;75108;2020;664999.94;Appartement;82.0;4.0;8109.755365853658
2020-815269;75108;2020;1528090.0;Appartement;125.0;4.0;12224.72
2020-815271;75103;2020;460000.0;Appartement;34.0;2.0;13529.411764705883
2020-815272;75101;2020;545050.0;Appartement;46.0;2.0;11848.91304347826
2020-815273;75103;2020;375110.0;Appartement;40.0;1.0;9377.75
2020-815275;75103;2020;540000.0;Appartement;45.0;2.0;12000.0
2020-815276;75101;2020;4900000.0;Appartement;195.0;5.0;25128.20512820513
2020-815278;75108;2020;606550.0;Appartement;35.0;2.0;17330.0
2020-815279;75103;2020;2200000.0;Appartement;121.0;4.0;18181.81818181818
2020-815279;75103;2020;2200000.0;Appartement;12.0;1.0;183333.33333333334
2020-815279;75103;2020;2200000.0;Appartement;98.0;3.0;22448.979591836734
2020-815279;75103;2020;2200000.0;Appartement;100.0;5.0;22000.0
2020-815283;75103;2020;250000.0;Appartement;25.0;1.0;10000.0
2020-815284;75108;2020;820000.0;Appartement;60.0;3.0;13666.666666666666
2020-815285;75103;2020;118800.0;Appartement;11.0;1.0;10800.0
2020-815286;75101;2020;714420.0;Appartement;85.0;2.0;8404.941176470587
2020-815287;75101;2020;247000.0;Appartement;85.0;2.0;2905.8823529411766
2020-815290;75108;2020;220000.0;Appartement;17.0;1.0;12941.176470588236
2020-815293;75103;2020;720000.0;Appartement;56.0;3.0;12857.142857142857
2020-815295;75101;2020;965000.0;Appartement;75.0;3.0;12866.666666666666
2020-815297;75108;2020;381560.0;Appartement;6.0;1.0;63593.333333333336
2020-815297;75108;2020;381560.0;Appartement;16.0;2.0;23847.5
2020-815298;75103;2020;756990.0;Appartement;45.0;2.0;16822.0
2020-815301;75108;2020;559500.0;Appartement;40.0;1.0;13987.5
2020-815302;75101;2020;1385000.0;Appartement;35.0;2.0;39571.42857142857
2020-815303;75103;2020;295000.0;Appartement;24.0;1.0;12291.666666666666
2020-815304;75108;2020;2200000.0;Appartement;169.0;6.0;13017.75147928994
2020-815306;75103;2020;10000.0;Appartement;10.0;1.0;1000.0
2020-815307;75101;2020;280500.0;Appartement;23.0;1.0;12195.652173913044
2020-815308;75108;2020;1820000.0;Appartement;196.0;6.0;9285.714285714286
2020-815308;75108;2020;1820000.0;Appartement;142.0;4.0;12816.901408450703
2020-815309;75108;2020;20000.0;Appartement;24.0;1.0;833.3333333333334
2020-815310;75103;2020;1248000.0;Appartement;85.0;4.0;14682.35294117647
2020-815312;75101;2020;60000.0;Appartement;12.0;1.0;5000.0
2020-815313;75108;2020;556835.0;Appartement;46.0;2.0;12105.108695652174
2020-815314;75108;2020;5402913.0;Appartement;16.0;2.0;337682.0625
2020-815318;75101;2020;357400.0;Appartement;37.0;1.0;9659.45945945946
2020-815322;75103;2020;455000.0;Appartement;34.0;2.0;13382.35294117647
2020-815323;75103;2020;1780810.0;Appartement;130.0;5.0;13698.538461538461
2020-815324;75108;2020;700000.0;Appartement;67.0;2.0;10447.76119402985
2020-815325;75108;2020;122200.0;Appartement;11.0;1.0;11109.09090909091
2020-815326;75108;2020;5000.0;Appartement;30.0;2.0;166.66666666666666
2020-815327;75103;2020;360000.0;Appartement;30.0;1.0;12000.0
2020-815328;75103;2020;780000.0;Appartement;68.0;3.0;11470.588235294117
2020-815329;75103;2020;690000.0;Appartement;85.0;4.0;8117.64705882353
2020-815330;75108;2020;525380.0;Appartement;50.0;2.0;10507.6
2020-815332;75108;2020;5000.0;Appartement;27.0;2.0;185.1851851851852
2020-815333;75101;2020;2050000.0;Appartement;115.0;4.0;17826.08695652174
2020-815334;75103;2020;520000.0;Appartement;24.0;1.0;21666.666666666668
2020-815334;75103;2020;520000.0;Appartement;33.0;2.0;15757.575757575758
2020-815335;75103;2020;50000.0;Appartement;68.0;3.0;735.2941176470588
2020-815336;75103;2020;800100.0;Appartement;68.0;3.0;11766.176470588236
2020-815337;75103;2020;255000.0;Appartement;25.0;1.0;10200.0
2020-815338;75103;2020;266350.0;Appartement;23.0;1.0;11580.434782608696
2020-815339;75103;2020;530000.0;Appartement;40.0;1.0;13250.0
2020-815341;75108;2020;325000.0;Appartement;24.0;1.0;13541.666666666666
2020-815342;75108;2020;470000.0;Appartement;37.0;2.0;12702.702702702703
2020-815344;75103;2020;313000.0;Appartement;23.0;1.0;13608.695652173914
2020-815347;75103;2020;920304.0;Appartement;80.0;4.0;11503.8
